time_entry_id,project_id,work_date,employee_id,trade,regular_hours,overtime_hours,hourly_rate,labor_cost
TE010495,P050,2024-11-22,E401,Finisher,34.31,4.97,47.24,1972.98
TE010496,P050,2024-11-02,E128,Carpenter,35.28,0,46.51,1640.87
TE010497,P050,2024-10-01,E104,Carpenter,36.17,0,45.72,1653.69
TE010498,P050,2024-12-15,E202,Laborer,30.74,0,30.32,932.04
TE010499,P050,2024-10-03,E309,Superintendent,37.65,0,60.2,2266.53
TE010500,P050,2025-01-10,E219,Laborer,35.74,0,34.5,1233.03
TE010501,P050,2024-11-29,E401,Finisher,45.43,0,47.52,2158.83
TE010502,P050,2025-01-03,E309,Superintendent,42.38,0,63.45,2689.01
TE010503,P050,2024-10-06,E128,Carpenter,31.56,7.89,45.97,1994.87
TE010504,P050,2024-09-26,E202,Laborer,34.13,5,33.71,1403.35
TE010505,P050,2024-10-06,E115,Carpenter,43.31,0,38.22,1655.31
TE010506,P050,2025-01-02,E309,Superintendent,33.7,3.72,67.95,2669.08
TE010507,P050,2024-11-15,E225,Laborer,32.62,0,36.54,1191.93
TE010508,P050,2024-11-18,E207,Laborer,42.56,0,36.93,1571.74
TE010509,P050,2024-09-11,E225,Laborer,45.8,0,36.9,1690.02
TE010510,P050,2024-08-21,E207,Laborer,35.71,0,34.76,1241.28
TE010511,P050,2024-12-10,E312,Superintendent,40.85,0,67.73,2766.77
TE010512,P050,2024-11-10,E104,Carpenter,35.8,0,50.14,1795.01
TE010513,P050,2025-01-01,E231,Laborer,36.24,0,31.44,1139.39
TE010514,P050,2024-11-26,E101,Carpenter,35.51,0,51.11,1814.92
TE010515,P050,2024-10-04,E423,Finisher,31.9,0,38.27,1220.81
TE010516,P050,2024-12-16,E423,Finisher,30.23,5.26,45.82,1746.66
TE010517,P050,2024-12-20,E304,Superintendent,45.61,0,66.47,3031.7
TE010518,P050,2024-11-25,E207,Laborer,31.31,0,36.2,1133.42
TE010519,P050,2024-10-30,E202,Laborer,35.07,0,35.92,1259.71
TE010520,P050,2024-11-12,E219,Laborer,30.56,0,33.57,1025.9
TE010521,P050,2024-12-14,E219,Laborer,30.71,2.44,28.17,968.2
TE010522,P050,2024-11-10,E104,Carpenter,36.68,0,45.41,1665.64
TE010523,P050,2024-09-30,E231,Laborer,36.98,1.59,31.83,1252.99
TE010524,P050,2024-09-27,E401,Finisher,41.15,0,48.17,1982.2
TE010525,P050,2024-11-08,E134,Carpenter,40.55,3.56,41.99,1926.92
TE010526,P050,2024-12-30,E219,Laborer,41.51,0,33.24,1379.79
TE010527,P050,2024-09-09,E104,Carpenter,30.22,0,44.72,1351.44
TE010528,P050,2024-11-22,E301,Superintendent,30.57,6.8,58.38,2380.15
TE010529,P050,2024-10-19,E309,Superintendent,35.47,0,65.45,2321.51
TE010530,P050,2024-11-13,E207,Laborer,34.67,0,36.65,1270.66
TE010531,P050,2024-12-19,E134,Carpenter,32.35,0,50.68,1639.5
TE010532,P050,2024-12-09,E423,Finisher,41.58,0,43.57,1811.64
TE010533,P050,2024-11-09,E301,Superintendent,45.66,0,53.55,2445.09
TE010534,P050,2024-08-27,E423,Finisher,33.54,0,45.99,1542.5
TE010535,P050,2024-09-01,E312,Superintendent,42.73,0,55.9,2388.61
TE010536,P050,2024-12-04,E417,Finisher,37.46,7.93,44.54,2198.27
TE010537,P050,2024-09-20,E115,Carpenter,45.39,0,44.32,2011.68
TE010538,P050,2025-01-15,E134,Carpenter,31.51,0,50.53,1592.2
TE010539,P050,2025-01-04,E128,Carpenter,34.4,0,41.23,1418.31
TE010540,P050,2024-08-22,E115,Carpenter,45.17,0,47.31,2136.99
TE010541,P050,2024-10-23,E134,Carpenter,39.56,6.36,41.71,2047.96
TE010542,P050,2024-11-07,E405,Finisher,37.12,0,40.42,1500.39
TE010543,P050,2025-01-08,E101,Carpenter,34.41,5.08,47.67,2003.57
TE010544,P050,2025-01-05,E417,Finisher,31.72,0,44.18,1401.39
TE010545,P050,2024-10-08,E104,Carpenter,36.98,4.61,43.72,1919.09
TE010546,P050,2024-10-28,E231,Laborer,40.44,0,30.89,1249.19
TE010547,P050,2024-11-21,E207,Laborer,45.22,0,29,1311.38
TE010548,P050,2024-12-19,E231,Laborer,35.53,0,36.2,1286.19
TE010549,P050,2024-11-15,E405,Finisher,42.4,4.05,47.95,2324.38
TE010550,P050,2024-09-12,E134,Carpenter,42.91,0,49.04,2104.31
TE010551,P050,2024-09-20,E128,Carpenter,44.33,0,45.93,2036.08
TE010552,P050,2024-11-06,E128,Carpenter,44.82,0,45.81,2053.2
TE010553,P050,2024-10-13,E309,Superintendent,31.41,0,65.62,2061.12
TE010554,P050,2025-01-14,E128,Carpenter,31.34,0,51.15,1603.04
TE010555,P050,2024-12-30,E312,Superintendent,41.81,0,63.82,2668.31
TE010556,P050,2024-09-14,E104,Carpenter,33.33,0,50.13,1670.83
TE010557,P050,2025-01-16,E304,Superintendent,31.73,0,54.12,1717.23
TE010558,P050,2024-11-28,E107,Carpenter,31.08,0,44.74,1390.52
TE010559,P050,2024-11-18,E115,Carpenter,37.1,0,50.92,1889.13
TE010560,P050,2024-09-30,E202,Laborer,33.85,0,27.09,917
TE010561,P050,2024-11-27,E207,Laborer,40.99,0,31.09,1274.38
TE010562,P050,2024-11-23,E101,Carpenter,43.9,0,40.68,1785.85
TE010563,P050,2024-10-19,E104,Carpenter,35.6,5.1,45.74,1978.26
TE010564,P050,2024-08-29,E417,Finisher,31.03,0,47.51,1474.24
TE010565,P050,2024-09-17,E104,Carpenter,37.35,5.11,46.2,2079.69
TE010566,P050,2024-09-16,E134,Carpenter,34.09,0,42.05,1433.48
TE010567,P050,2024-09-12,E301,Superintendent,30.63,0,56.56,1732.43
TE010568,P050,2024-10-27,E423,Finisher,41.79,0,42.92,1793.63
TE010569,P050,2024-10-30,E225,Laborer,34.71,0,29.8,1034.36
TE010570,P050,2024-09-28,E202,Laborer,31.68,0,31.69,1003.94
TE010571,P050,2025-01-06,E107,Carpenter,30.86,0,41.17,1270.51
TE010572,P050,2024-08-27,E115,Carpenter,38.13,0,49.17,1874.85
TE010573,P050,2025-01-06,E423,Finisher,34.78,0,44.35,1542.49
TE010574,P050,2025-01-11,E401,Finisher,30.24,0,37.1,1121.9
TE010575,P050,2024-12-19,E107,Carpenter,38.75,4.52,38.79,1766.11
TE010576,P050,2024-09-04,E312,Superintendent,33.29,0,52.61,1751.39
TE010577,P050,2024-12-25,E219,Laborer,35.67,0,36.28,1294.11
TE010578,P050,2025-01-15,E134,Carpenter,43.87,0,44.72,1961.87
TE010579,P050,2024-11-15,E304,Superintendent,44.96,3.08,64.92,3218.73
TE010580,P050,2024-12-23,E219,Laborer,44.18,5.07,27.08,1402.34
TE010581,P050,2024-12-31,E128,Carpenter,34.01,0,43.16,1467.87
TE010582,P050,2024-11-24,E104,Carpenter,37.7,0,45.86,1728.92
TE010583,P050,2024-11-15,E304,Superintendent,38.27,5.31,60.62,2802.77
TE010584,P050,2025-01-15,E417,Finisher,35.37,0,37.74,1334.86
TE010585,P050,2024-11-11,E101,Carpenter,37.82,0,43.82,1657.27
TE010586,P050,2024-12-24,E101,Carpenter,34.04,0,40.55,1380.32
TE010587,P050,2024-09-07,E219,Laborer,36.29,0,31.76,1152.57
TE010588,P050,2024-09-29,E423,Finisher,34.77,0,40.69,1414.79
TE010589,P050,2024-09-17,E207,Laborer,43.34,0,34.45,1493.06
TE010590,P050,2024-11-05,E405,Finisher,43.98,0,42.73,1879.27
TE010591,P050,2024-11-20,E207,Laborer,37.11,0,30.25,1122.58
TE010592,P050,2024-08-22,E104,Carpenter,45.88,0,48.7,2234.36
TE010593,P050,2024-12-22,E312,Superintendent,45.54,0,67.43,3070.76
TE010594,P050,2024-09-14,E107,Carpenter,32.21,0,47.84,1540.93
TE010595,P050,2025-01-14,E128,Carpenter,43.91,0,43,1888.13
TE010596,P050,2024-09-11,E417,Finisher,42.33,1.89,39.73,1794.41
TE010597,P050,2025-01-15,E115,Carpenter,37.29,0,41.74,1556.48
TE010598,P050,2024-10-24,E107,Carpenter,32.41,0,40.3,1306.12
TE010599,P050,2024-10-20,E207,Laborer,34.86,4.56,36.31,1514.13
TE010600,P050,2024-10-07,E101,Carpenter,30.93,0,39.63,1225.76
TE010601,P050,2024-11-28,E405,Finisher,30.54,0,43.56,1330.32
TE010602,P050,2024-12-20,E405,Finisher,41.47,0,47.13,1954.48
TE010603,P050,2024-08-27,E405,Finisher,44.5,0,38.14,1697.23
TE010604,P050,2024-11-26,E104,Carpenter,43.12,0,46.87,2021.03
TE010605,P050,2024-09-01,E128,Carpenter,35.31,0,48.82,1723.83
TE010606,P050,2024-09-04,E417,Finisher,31.51,0,46.71,1471.83
TE010607,P050,2024-10-30,E115,Carpenter,43.2,4.15,39.53,1953.77
TE010608,P050,2024-09-28,E134,Carpenter,43.78,0,40.07,1754.26
TE010609,P050,2024-09-14,E101,Carpenter,44.14,0,39.92,1762.07
TE010610,P050,2025-01-16,E134,Carpenter,39.43,0,46.41,1829.95
TE010611,P050,2024-08-22,E304,Superintendent,33.38,4.05,56.65,2235.13
TE010612,P050,2024-08-22,E104,Carpenter,30.46,0,44.68,1360.95
TE010613,P050,2024-11-30,E207,Laborer,34.13,0,31.68,1081.24
TE010614,P050,2024-12-27,E107,Carpenter,34.55,0,39.27,1356.78
TE010615,P050,2025-01-13,E405,Finisher,33.57,0,42.88,1439.48
TE010616,P050,2024-09-09,E309,Superintendent,40.54,0,67.82,2749.42
TE010617,P050,2024-12-05,E405,Finisher,45.81,0,39.03,1787.96
TE010618,P050,2024-12-06,E134,Carpenter,44.46,0,49.68,2208.77
TE010619,P050,2024-11-23,E115,Carpenter,41.53,0,51.18,2125.51
TE010620,P050,2025-01-07,E104,Carpenter,39.93,0,50.39,2012.07
TE010621,P050,2024-10-29,E115,Carpenter,40.82,0,45.1,1840.98
TE010622,P050,2024-10-03,E231,Laborer,35.62,0,28.41,1011.96
TE010623,P050,2024-12-27,E104,Carpenter,37.69,0,48.79,1838.9
TE010624,P050,2024-11-24,E423,Finisher,39.74,0,45.89,1823.67
TE010625,P050,2024-11-23,E301,Superintendent,42.02,0,58.15,2443.46
TE010626,P050,2024-12-29,E231,Laborer,37.55,0,28.82,1082.19
TE010627,P050,2024-09-29,E104,Carpenter,44.73,0,46.81,2093.81
TE010628,P050,2024-12-27,E207,Laborer,44.83,2.35,30.71,1484.98
TE010629,P050,2024-12-13,E225,Laborer,44.85,0,31.51,1413.22
TE010630,P050,2024-09-01,E417,Finisher,30.72,2.67,44.58,1548.04
TE010631,P050,2024-09-13,E309,Superintendent,39.94,0,61.64,2461.9
TE010632,P050,2024-09-11,E219,Laborer,32.92,0,35.27,1161.09
TE010633,P050,2024-10-21,E207,Laborer,44.74,8.34,32.06,1835.44
TE010634,P050,2024-09-14,E134,Carpenter,32.53,0,50.31,1636.58
TE010635,P050,2024-09-10,E128,Carpenter,45.16,0,41.97,1895.37
TE010636,P050,2024-10-31,E312,Superintendent,34.69,0,54.32,1884.36
TE010637,P050,2024-09-07,E107,Carpenter,32.03,0,42.04,1346.54
TE010638,P050,2024-09-19,E107,Carpenter,36.28,0,43.21,1567.66
TE010639,P050,2024-12-10,E423,Finisher,30.67,0,41.36,1268.51
TE010640,P050,2024-10-22,E107,Carpenter,42.85,0,45.8,1962.53
TE010641,P050,2024-12-30,E231,Laborer,35.88,0,29.03,1041.6
TE010642,P050,2024-12-03,E134,Carpenter,36.87,0,46.85,1727.36
TE010643,P050,2024-09-16,E304,Superintendent,32.61,0,62.09,2024.75
TE010644,P050,2025-01-13,E101,Carpenter,32.72,2.25,44.53,1607.31
TE010645,P050,2024-09-06,E128,Carpenter,34.84,3.88,41.83,1700.81
TE010646,P050,2024-12-19,E104,Carpenter,34.54,5.95,47.46,2062.85
TE010647,P050,2024-12-15,E134,Carpenter,45.62,6.08,42.54,2328.64
TE010648,P050,2024-12-09,E107,Carpenter,40.14,0,48.47,1945.59
TE010649,P050,2024-08-29,E401,Finisher,32.82,0,44.57,1462.79
TE010650,P050,2024-12-04,E301,Superintendent,37.24,0,61.06,2273.87
TE010651,P050,2024-12-22,E107,Carpenter,42.83,8.03,41.67,2286.64
TE010652,P050,2024-08-30,E104,Carpenter,44.01,0,39.16,1723.43
TE010653,P050,2024-10-14,E231,Laborer,32.86,8.06,31.89,1433.46
TE010654,P050,2024-11-25,E219,Laborer,39.04,0,29.89,1166.91
TE010655,P050,2024-09-03,E231,Laborer,41.22,0,34.81,1434.87
TE010656,P050,2024-11-06,E304,Superintendent,45.45,0,67.64,3074.24
TE010657,P050,2025-01-03,E107,Carpenter,34.96,3.53,49.82,2005.5
TE010658,P050,2024-11-04,E423,Finisher,35.78,0,48.38,1731.04
TE010659,P050,2024-10-07,E101,Carpenter,36.23,0,50.84,1841.93
TE010660,P050,2024-11-19,E309,Superintendent,34.51,0,61.71,2129.61
TE010661,P050,2025-01-15,E202,Laborer,44.31,0,37.8,1674.92
TE010662,P050,2024-12-29,E231,Laborer,33.53,4.44,36.71,1475.37
TE010663,P050,2024-12-31,E107,Carpenter,45.33,6.47,50.7,2790.27
TE010664,P050,2024-09-03,E115,Carpenter,35.39,0,45.09,1595.74
TE010665,P050,2024-10-17,E304,Superintendent,31.27,0,62.17,1944.06
TE010666,P050,2024-10-17,E304,Superintendent,38.03,0,52.54,1998.1
TE010667,P050,2024-12-30,E128,Carpenter,39.16,0,50.62,1982.28
TE010668,P050,2025-01-16,E107,Carpenter,31.62,5.55,39.5,1577.83
TE010669,P050,2024-11-28,E134,Carpenter,33.6,8.22,45.75,2101.3
TE010670,P050,2024-12-11,E104,Carpenter,41.34,0,47.75,1973.99
TE010671,P050,2024-09-08,E207,Laborer,43.98,0,32.66,1436.39
TE010672,P050,2024-12-29,E207,Laborer,42.43,4.92,33.14,1650.7
TE010673,P050,2024-08-23,E219,Laborer,37.69,6.87,36.58,1755.66
TE010674,P050,2024-09-23,E207,Laborer,44.34,0,28.9,1281.43
TE010675,P050,2024-09-29,E128,Carpenter,39.63,0,51.88,2056
TE010676,P050,2024-12-01,E107,Carpenter,36.52,7.62,47.62,2283.38
TE010677,P050,2024-12-20,E128,Carpenter,33.23,1.18,48.71,1704.85
TE010678,P050,2024-11-19,E405,Finisher,40.53,0,41.5,1682
TE010679,P050,2025-01-03,E219,Laborer,2.7579,0,27.1,74.74
TE010680,P051,2023-09-25,E128,Carpenter,31.52,0,43.89,1383.41
TE010681,P051,2023-06-08,E417,Finisher,37.61,0,44.66,1679.66
TE010682,P051,2023-08-09,E219,Laborer,34.44,0,36.56,1259.13
TE010683,P051,2023-09-05,E417,Finisher,36,5.38,39.34,1733.71
TE010684,P051,2023-05-24,E101,Carpenter,30.34,0,48.97,1485.75
TE010685,P051,2023-04-22,E202,Laborer,44.26,0,33.99,1504.4
TE010686,P051,2023-10-05,E401,Finisher,32.23,0,42.18,1359.46
TE010687,P051,2023-04-22,E104,Carpenter,36.26,0,38.31,1389.12
TE010688,P051,2023-08-03,E115,Carpenter,34.66,0,39.82,1380.16
TE010689,P051,2023-06-01,E225,Laborer,33.71,0,27.21,917.25
TE010690,P051,2023-09-29,E207,Laborer,43.64,7.4,31.4,1718.84
TE010691,P051,2023-04-30,E304,Superintendent,33.38,0,57.52,1920.02
TE010692,P051,2023-07-02,E202,Laborer,37.93,0,31.42,1191.76
TE010693,P051,2023-10-05,E207,Laborer,42.51,1.5,37.44,1675.81
TE010694,P051,2023-06-27,E309,Superintendent,45.65,0,65.9,3008.34
TE010695,P051,2023-09-07,E128,Carpenter,30.83,0,45.81,1412.32
TE010696,P051,2023-09-01,E417,Finisher,45.51,5.5,42.76,2298.78
TE010697,P051,2023-10-08,E128,Carpenter,34.49,0,39.28,1354.77
TE010698,P051,2023-06-01,E107,Carpenter,30.06,0,43.35,1303.1
TE010699,P051,2023-08-23,E134,Carpenter,44.7,0,48.12,2150.96
TE010700,P051,2023-05-17,E104,Carpenter,32.48,0,50.99,1656.16
TE010701,P051,2023-08-05,E207,Laborer,42.1,3.16,27.89,1306.37
TE010702,P051,2023-09-16,E207,Laborer,32.51,6.48,33.52,1415.55
TE010703,P051,2023-04-19,E231,Laborer,45.9,0,32.38,1486.24
TE010704,P051,2023-09-01,E134,Carpenter,34.64,0,51.92,1798.51
TE010705,P051,2023-04-25,E401,Finisher,30.35,0,48.44,1470.15
TE010706,P051,2023-08-02,E225,Laborer,43.69,0,35.57,1554.05
TE010707,P051,2023-07-05,E309,Superintendent,32.14,0,65.32,2099.38
TE010708,P051,2023-08-24,E401,Finisher,32.33,4.14,40.67,1567.42
TE010709,P051,2023-07-25,E134,Carpenter,45.92,0,43.66,2004.87
TE010710,P051,2023-06-24,E104,Carpenter,39.06,0,38.07,1487.01
TE010711,P051,2023-05-16,E107,Carpenter,37.36,0,39.22,1465.26
TE010712,P051,2023-07-25,E101,Carpenter,44.27,0,40.26,1782.31
TE010713,P051,2023-08-11,E401,Finisher,30.39,6.35,48.11,1920.31
TE010714,P051,2023-08-23,E107,Carpenter,30,0,51.31,1539.3
TE010715,P051,2023-08-06,E202,Laborer,42.88,0,34.72,1488.79
TE010716,P051,2023-09-23,E101,Carpenter,32.83,0,45.99,1509.85
TE010717,P051,2023-04-30,E115,Carpenter,34.04,0,40.87,1391.21
TE010718,P051,2023-06-14,E207,Laborer,43.22,5.75,32.18,1668.37
TE010719,P051,2023-07-22,E225,Laborer,35.82,0,30.83,1104.33
TE010720,P051,2023-05-26,E128,Carpenter,36.7,8.62,50.64,2513.26
TE010721,P051,2023-07-26,E405,Finisher,39.07,0,45.39,1773.39
TE010722,P051,2023-05-31,E115,Carpenter,41.65,3.9,44.9,2132.75
TE010723,P051,2023-05-13,E312,Superintendent,34.13,0,66.56,2271.69
TE010724,P051,2023-07-31,E202,Laborer,32.76,0,37.67,1234.07
TE010725,P051,2023-05-03,E101,Carpenter,43.91,0,45.36,1991.76
TE010726,P051,2023-08-30,E231,Laborer,35.09,0,37.46,1314.47
TE010727,P051,2023-09-05,E225,Laborer,43.03,5.17,31.14,1581.44
TE010728,P051,2023-05-30,E231,Laborer,45.3,6.85,35.4,1967.35
TE010729,P051,2023-09-17,E417,Finisher,43.69,0,36.79,1607.36
TE010730,P051,2023-06-21,E231,Laborer,38.26,0,33.91,1297.4
TE010731,P051,2023-10-10,E128,Carpenter,39.41,0,39.04,1538.57
TE010732,P051,2023-08-24,E231,Laborer,43.7,0,28.05,1225.79
TE010733,P051,2023-07-12,E225,Laborer,34.15,2.84,35.42,1360.48
TE010734,P051,2023-08-30,E134,Carpenter,33.52,0,44.45,1489.96
TE010735,P051,2023-05-03,E104,Carpenter,35.31,0,46.2,1631.32
TE010736,P051,2023-07-16,E101,Carpenter,36.71,4.32,47.28,2042.02
TE010737,P051,2023-07-06,E423,Finisher,35.59,2.15,36.88,1431.5
TE010738,P051,2023-08-21,E231,Laborer,33.03,0,31.29,1033.51
TE010739,P051,2023-08-16,E107,Carpenter,33.19,0,43.53,1444.76
TE010740,P051,2023-06-22,E219,Laborer,32.6,0,32.26,1051.68
TE010741,P051,2023-07-07,E107,Carpenter,33.47,0,44.47,1488.41
TE010742,P051,2023-08-28,E128,Carpenter,30.66,0,40.14,1230.69
TE010743,P051,2023-05-27,E202,Laborer,34.73,0,28.52,990.5
TE010744,P051,2023-09-09,E202,Laborer,44.22,0,29.12,1287.69
TE010745,P051,2023-08-12,E115,Carpenter,31.09,0,45.3,1408.38
TE010746,P051,2023-08-05,E104,Carpenter,43.99,0,41.1,1807.99
TE010747,P051,2023-04-17,E101,Carpenter,33.96,0,46.58,1581.86
TE010748,P051,2023-05-12,E304,Superintendent,30.32,0,56.7,1719.14
TE010749,P051,2023-08-25,E101,Carpenter,41.1,0,46.66,1917.73
TE010750,P051,2023-08-13,E219,Laborer,31.56,0,35.29,1113.75
TE010751,P051,2023-04-17,E405,Finisher,36.85,0,43.77,1612.92
TE010752,P051,2023-07-12,E304,Superintendent,33.38,0,52.66,1757.79
TE010753,P051,2023-06-01,E207,Laborer,33.73,8.42,32.4,1502.06
TE010754,P051,2023-05-23,E219,Laborer,33.04,0,32.22,1064.55
TE010755,P051,2023-08-23,E128,Carpenter,43.1,0,48.82,2104.14
TE010756,P051,2023-06-10,E128,Carpenter,44.19,0,41.08,1815.33
TE010757,P051,2023-05-16,E101,Carpenter,41.81,2.59,44.53,2034.8
TE010758,P051,2023-07-24,E423,Finisher,26.2852,0,36.5,959.41
TE010759,P052,2024-02-21,E107,Carpenter,42.2,0,41.48,1750.46
TE010760,P052,2023-11-05,E231,Laborer,35.33,0,28.34,1001.25
TE010761,P052,2024-02-10,E301,Superintendent,32.9,0,59.39,1953.93
TE010762,P052,2024-02-23,E115,Carpenter,41.39,0,51.19,2118.75
TE010763,P052,2023-12-08,E128,Carpenter,32.14,0,42.42,1363.38
TE010764,P052,2024-02-27,E225,Laborer,33.31,0,27.64,920.69
TE010765,P052,2024-01-24,E134,Carpenter,44.06,0,39.58,1743.89
TE010766,P052,2023-12-19,E101,Carpenter,39.03,0,39.28,1533.1
TE010767,P052,2024-03-24,E202,Laborer,30.53,0,30,915.9
TE010768,P052,2024-03-15,E104,Carpenter,33.3,0,44.51,1482.18
TE010769,P052,2024-01-16,E134,Carpenter,40.83,0,42.93,1752.83
TE010770,P052,2024-01-14,E309,Superintendent,31.08,0,66.22,2058.12
TE010771,P052,2023-11-19,E101,Carpenter,41.61,0,44.14,1836.67
TE010772,P052,2024-04-06,E128,Carpenter,41.42,0,47.34,1960.82
TE010773,P052,2024-02-17,E219,Laborer,32.21,0,28.36,913.48
TE010774,P052,2024-01-06,E115,Carpenter,30.71,0,45.39,1393.93
TE010775,P052,2024-02-07,E312,Superintendent,30.82,0,53.07,1635.62
TE010776,P052,2023-12-09,E417,Finisher,39.75,4,43.03,1968.62
TE010777,P052,2023-12-29,E401,Finisher,35.58,0,36.17,1286.93
TE010778,P052,2024-01-18,E104,Carpenter,30.32,0,43.22,1310.43
TE010779,P052,2023-10-26,E401,Finisher,40.98,0,41.95,1719.11
TE010780,P052,2024-03-30,E134,Carpenter,38.95,6,44.01,2110.28
TE010781,P052,2024-02-16,E107,Carpenter,31.52,0,49.47,1559.29
TE010782,P052,2023-12-08,E417,Finisher,40.26,0,37.84,1523.44
TE010783,P052,2023-12-28,E104,Carpenter,45.19,0,47.2,2132.97
TE010784,P052,2023-11-05,E225,Laborer,39.89,0,30.62,1221.43
TE010785,P052,2023-11-15,E225,Laborer,42.67,0,35.37,1509.24
TE010786,P052,2023-12-28,E115,Carpenter,45.26,0,50.3,2276.58
TE010787,P052,2024-01-06,E128,Carpenter,39.87,0,44.17,1761.06
TE010788,P052,2024-02-26,E101,Carpenter,40.12,0,51.2,2054.14
TE010789,P052,2023-12-29,E207,Laborer,44.83,0,28.52,1278.55
TE010790,P052,2023-12-12,E304,Superintendent,45.87,8.02,64.14,3713.71
TE010791,P052,2023-12-30,E423,Finisher,43.5,0,40.41,1757.83
TE010792,P052,2024-01-31,E405,Finisher,32.16,5.49,42.98,1736.18
TE010793,P052,2024-02-11,E202,Laborer,32.74,6.89,32.67,1407.26
TE010794,P052,2023-11-07,E301,Superintendent,44.62,0,55.16,2461.24
TE010795,P052,2024-01-18,E225,Laborer,39.39,0,34.06,1341.62
TE010796,P052,2023-10-24,E423,Finisher,43.11,1.96,48.32,2225.14
TE010797,P052,2024-03-15,E104,Carpenter,42.94,2.46,49.54,2310.05
TE010798,P052,2024-03-03,E207,Laborer,35.38,0,27.21,962.69
TE010799,P052,2023-12-19,E304,Superintendent,31.35,0,64.73,2029.29
TE010800,P052,2024-02-06,E128,Carpenter,38.42,0,43.26,1662.05
TE010801,P052,2023-11-21,E104,Carpenter,33.55,0,40.1,1345.36
TE010802,P052,2024-01-13,E134,Carpenter,39.74,0,40.49,1609.07
TE010803,P052,2023-11-26,E423,Finisher,39.7,0,38.68,1535.6
TE010804,P052,2023-11-04,E107,Carpenter,45.86,8.74,46.33,2732.08
TE010805,P052,2024-02-05,E301,Superintendent,43.56,0,62.1,2705.08
TE010806,P052,2024-02-04,E312,Superintendent,32.47,0,64.22,2085.22
TE010807,P052,2024-02-29,E128,Carpenter,41.12,0,43.23,1777.62
TE010808,P052,2023-12-28,E405,Finisher,38.89,0,37.26,1449.04
TE010809,P052,2023-12-10,E405,Finisher,41.81,0,39.86,1666.55
TE010810,P052,2023-11-21,E225,Laborer,40.06,0,31.8,1273.91
TE010811,P052,2024-02-14,E104,Carpenter,37.74,0,38.77,1463.18
TE010812,P052,2023-12-11,E104,Carpenter,37.36,0,49.74,1858.29
TE010813,P052,2024-03-08,E231,Laborer,31.03,0,33.05,1025.54
TE010814,P052,2024-02-22,E202,Laborer,41.62,0,36.57,1522.04
TE010815,P052,2023-11-18,E401,Finisher,34.54,8.87,44.84,2145.37
TE010816,P052,2024-04-02,E423,Finisher,39.07,0,40.57,1585.07
TE010817,P052,2023-11-30,E401,Finisher,31.95,5.46,38.99,1565.06
TE010818,P052,2024-01-08,E401,Finisher,37.3,0,43.81,1634.11
TE010819,P052,2024-03-30,E301,Superintendent,41.39,5.22,54.53,2683.97
TE010820,P052,2024-01-08,E115,Carpenter,35.53,0,48.97,1739.9
TE010821,P052,2024-01-07,E115,Carpenter,35.97,0,47.11,1694.55
TE010822,P052,2024-01-05,E101,Carpenter,37.64,0,47.24,1778.11
TE010823,P052,2023-10-22,E202,Laborer,38.11,0,33.58,1279.73
TE010824,P052,2024-02-08,E115,Carpenter,36.47,0,43.48,1585.72
TE010825,P052,2024-03-05,E207,Laborer,34.37,0,33.85,1163.42
TE010826,P052,2023-10-24,E401,Finisher,38.89,0,44.9,1746.16
TE010827,P052,2023-11-14,E312,Superintendent,33.24,0,60.06,1996.39
TE010828,P052,2024-04-04,E115,Carpenter,36.22,3.65,51.76,2158.13
TE010829,P052,2024-04-02,E101,Carpenter,30.92,0,41.49,1282.87
TE010830,P052,2023-11-21,E312,Superintendent,39.29,6.73,58.3,2879.15
TE010831,P052,2024-02-16,E134,Carpenter,40.3,0,51.72,2084.32
TE010832,P052,2024-01-19,E405,Finisher,32.07,0,37.28,1195.57
TE010833,P052,2023-11-17,E401,Finisher,32.19,3.15,41.33,1525.7
TE010834,P052,2023-10-30,E312,Superintendent,40.18,6.29,52.05,2582.46
TE010835,P052,2023-12-01,E423,Finisher,45.88,6.17,37.72,2079.69
TE010836,P052,2023-12-09,E128,Carpenter,39.07,0,43.37,1694.47
TE010837,P052,2024-01-23,E301,Superintendent,39.87,0,67.14,2676.87
TE010838,P052,2023-12-12,E115,Carpenter,42.35,0,47.71,2020.52
TE010839,P052,2023-11-10,E134,Carpenter,40.66,0,44.98,1828.89
TE010840,P052,2024-01-02,E202,Laborer,35.35,3.56,31.34,1275.22
TE010841,P052,2024-03-20,E225,Laborer,38.96,0,37.87,1475.42
TE010842,P052,2024-01-28,E107,Carpenter,33.43,0,51.13,1709.28
TE010843,P052,2023-11-24,E231,Laborer,45.91,0,32.25,1480.6
TE010844,P052,2023-11-28,E101,Carpenter,42.25,2.05,43.58,1975.26
TE010845,P052,2023-11-21,E104,Carpenter,36.17,0,45.05,1629.46
TE010846,P052,2023-12-30,E107,Carpenter,38.2,0,44.78,1710.6
TE010847,P052,2024-01-12,E101,Carpenter,30.69,0,43.25,1327.34
TE010848,P052,2024-03-31,E423,Finisher,32.37,6.9,45.28,1934.36
TE010849,P052,2024-04-02,E128,Carpenter,31.74,4.02,46.44,1754.04
TE010850,P052,2023-11-10,E128,Carpenter,35.39,0,41.83,1480.36
TE010851,P052,2023-12-07,E401,Finisher,30.17,4.93,46.59,1750.15
TE010852,P052,2024-03-29,E231,Laborer,43.92,0,33.5,1471.32
