transaction_id,project_id,transaction_date,cost_category,vendor_name,description,amount,payment_status
TX007282,P063,2025-05-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,3665.34,paid
TX007283,P063,2025-05-04,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,3383.53,paid
TX007284,P063,2025-08-07,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,2084.68,paid
TX007285,P063,2025-06-02,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,3564.43,paid
TX007286,P063,2025-07-30,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,2022.57,paid
TX007287,P063,2025-07-11,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1322.86,approved
TX007288,P063,2025-05-25,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2988.29,paid
TX007289,P063,2025-08-01,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,798.09,approved
TX007290,P063,2025-05-31,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,3849.01,paid
TX007291,P063,2025-07-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,794.49,paid
TX007292,P063,2025-07-17,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2380.48,paid
TX007293,P063,2025-04-30,General Conditions,Temporary Power Utah,General Conditions site expense,9620.01,paid
TX007294,P063,2025-06-09,General Conditions,Site Services LLC,General Conditions invoice,5540.53,paid
TX007295,P063,2025-06-13,General Conditions,Site Services LLC,General Conditions purchase,6623.51,paid
TX007296,P063,2025-05-31,General Conditions,Temporary Power Utah,General Conditions progress billing,7029.36,paid
TX007297,P063,2025-05-18,General Conditions,SecureSite Fencing,General Conditions progress billing,2938.84,paid
TX007298,P063,2025-08-11,General Conditions,Temporary Power Utah,General Conditions invoice,2117.3,paid
TX007299,P063,2025-07-18,General Conditions,Temporary Power Utah,General Conditions progress billing,4236.14,paid
TX007300,P063,2025-07-20,General Conditions,SecureSite Fencing,General Conditions progress billing,3613.13,paid
TX007301,P063,2025-06-20,General Conditions,Temporary Power Utah,General Conditions progress billing,9782.75,paid
TX007302,P063,2025-08-04,General Conditions,Temporary Power Utah,General Conditions progress billing,7260.94,pending
TX007303,P063,2025-06-18,General Conditions,Site Services LLC,General Conditions purchase,9070.59,paid
TX007304,P063,2025-07-28,General Conditions,Temporary Power Utah,General Conditions progress billing,4206.35,approved
TX007305,P063,2025-08-05,General Conditions,Temporary Power Utah,General Conditions purchase,4294.21,paid
TX007306,P063,2025-05-21,General Conditions,Temporary Power Utah,General Conditions site expense,8476.61,paid
TX007307,P063,2025-08-09,General Conditions,Site Services LLC,General Conditions invoice,4193.35,paid
TX007308,P063,2025-05-24,General Conditions,Site Services LLC,General Conditions purchase,8978.28,paid
TX007309,P063,2025-07-07,General Conditions,SecureSite Fencing,General Conditions progress billing,4185.75,paid
TX007310,P063,2025-07-20,General Conditions,Temporary Power Utah,General Conditions progress billing,2684.83,paid
TX007311,P063,2025-05-16,General Conditions,Site Services LLC,General Conditions purchase,4971.76,pending
TX007312,P063,2025-05-18,Other,Miscellaneous Vendor,Other site expense,1336.81,paid
TX007313,P063,2025-08-05,Other,Office Depot,Other site expense,881.55,paid
TX007314,P063,2025-05-05,Other,Office Depot,Other site expense,1762.6,paid
TX007315,P063,2025-06-02,Other,Miscellaneous Vendor,Other invoice,1265.38,approved
TX007316,P063,2025-06-29,Other,Office Depot,Other site expense,1383.41,paid
TX007317,P063,2025-07-20,Other,Project Reimbursement,Other purchase,1423.95,paid
TX007318,P063,2025-08-01,Other,Project Reimbursement,Other invoice,2192.08,paid
TX007319,P063,2025-08-13,Other,Miscellaneous Vendor,Other progress billing,2117.2,paid
TX007320,P063,2025-07-03,Other,Miscellaneous Vendor,Other site expense,935.06,paid
TX007321,P063,2025-05-19,Other,Miscellaneous Vendor,Other invoice,1538.52,paid
TX007322,P063,2025-05-08,Other,Project Reimbursement,Other invoice,1813.49,approved
TX007323,P063,2025-07-28,Other,Miscellaneous Vendor,Other progress billing,2212.68,paid
TX007324,P063,2025-05-31,Other,Office Depot,Other invoice,1409.78,pending
TX007325,P063,2025-07-23,Other,Office Depot,Other purchase,1017.2,paid
TX007326,P063,2025-06-28,Other,Office Depot,Other purchase,1671.95,paid
TX007327,P063,2025-05-19,Other,Project Reimbursement,Other site expense,636.54,paid
TX007328,P063,2025-06-24,Other,Miscellaneous Vendor,Other progress billing,2679.01,paid
TX007329,P063,2025-06-18,Other,Office Depot,Other progress billing,1387.6,paid
TX007330,P063,2025-06-05,Other,Miscellaneous Vendor,Other purchase,2954.06,paid
TX007331,P063,2025-07-08,Other,Office Depot,Other purchase,3008.51,paid
TX007332,P063,2025-07-08,Other,Project Reimbursement,Other invoice,2352.64,paid
TX007333,P063,2025-07-17,Other,Miscellaneous Vendor,Other site expense,1470.27,paid
TX007334,P064,2024-09-18,Materials,Desert Steel & Glass,Materials invoice,17178.55,paid
TX007335,P064,2025-03-21,Materials,Desert Steel & Glass,Materials progress billing,26125.2,paid
TX007336,P064,2025-02-02,Materials,Wasatch Lumber,Materials purchase,10259.24,paid
TX007337,P064,2025-03-15,Materials,Mountain Supply Co.,Materials progress billing,16246.17,approved
TX007338,P064,2024-09-06,Materials,Desert Steel & Glass,Materials progress billing,25774.35,paid
TX007339,P064,2024-12-18,Materials,Mountain Supply Co.,Materials progress billing,15098.97,paid
TX007340,P064,2025-01-14,Materials,Desert Steel & Glass,Materials site expense,14693.18,paid
TX007341,P064,2024-09-25,Materials,Desert Steel & Glass,Materials site expense,11646.88,paid
TX007342,P064,2024-12-07,Materials,Wasatch Lumber,Materials invoice,25785.88,paid
TX007343,P064,2025-02-18,Materials,Desert Steel & Glass,Materials purchase,20797.67,paid
TX007344,P064,2024-10-05,Materials,Wasatch Lumber,Materials progress billing,10943.04,paid
TX007345,P064,2025-01-08,Materials,Desert Steel & Glass,Materials purchase,13294.42,paid
TX007346,P064,2025-01-13,Materials,Rocky Mountain Tile,Materials invoice,27261.16,approved
TX007347,P064,2024-09-21,Materials,Desert Steel & Glass,Materials invoice,13557.41,paid
TX007348,P064,2025-03-14,Materials,Mountain Supply Co.,Materials site expense,10045.2,approved
TX007349,P064,2025-01-27,Materials,Wasatch Lumber,Materials purchase,25308.44,paid
TX007350,P064,2024-12-17,Materials,Mountain Supply Co.,Materials site expense,11282.55,paid
TX007351,P064,2024-10-05,Materials,Desert Steel & Glass,Materials purchase,23312.06,paid
TX007352,P064,2024-10-19,Materials,Rocky Mountain Tile,Materials progress billing,2630.54,paid
TX007353,P064,2024-12-25,Subcontractors,FlowRight Plumbing,Subcontractors progress billing,34568.67,pending
TX007354,P064,2025-03-02,Subcontractors,FlowRight Plumbing,Subcontractors purchase,11717.75,paid
TX007355,P064,2024-12-23,Subcontractors,Summit Mechanical,Subcontractors site expense,26025.74,paid
TX007356,P064,2024-09-19,Subcontractors,Precision Electric,Subcontractors purchase,25997.4,paid
TX007357,P064,2024-10-15,Subcontractors,Northstar Concrete,Subcontractors progress billing,29160.25,paid
TX007358,P064,2024-12-15,Subcontractors,Northstar Concrete,Subcontractors progress billing,12421.25,paid
TX007359,P064,2024-11-08,Subcontractors,Northstar Concrete,Subcontractors invoice,31093.14,paid
TX007360,P064,2025-01-24,Subcontractors,Atlas Drywall,Subcontractors site expense,24291.34,paid
TX007361,P064,2025-01-24,Subcontractors,Summit Mechanical,Subcontractors purchase,31187.98,paid
TX007362,P064,2025-02-07,Subcontractors,Northstar Concrete,Subcontractors progress billing,8133.86,paid
TX007363,P064,2025-02-19,Subcontractors,Summit Mechanical,Subcontractors purchase,23583.44,paid
TX007364,P064,2025-01-08,Subcontractors,Summit Mechanical,Subcontractors progress billing,32612.8,paid
TX007365,P064,2024-11-11,Subcontractors,Atlas Drywall,Subcontractors site expense,21309.15,paid
TX007366,P064,2024-12-11,Subcontractors,Atlas Drywall,Subcontractors purchase,13511.45,paid
TX007367,P064,2025-01-17,Subcontractors,Summit Mechanical,Subcontractors invoice,25196.96,paid
TX007368,P064,2024-10-28,Subcontractors,Precision Electric,Subcontractors progress billing,28267.02,paid
TX007369,P064,2024-11-23,Subcontractors,Precision Electric,Subcontractors purchase,7427.62,paid
TX007370,P064,2025-03-08,Subcontractors,Summit Mechanical,Subcontractors purchase,28600.34,paid
TX007371,P064,2024-10-18,Subcontractors,Northstar Concrete,Subcontractors purchase,8454.15,paid
TX007372,P064,2024-11-04,Equipment,Sunbelt Rentals,Equipment purchase,1840.34,paid
TX007373,P064,2024-12-31,Equipment,United Rentals,Equipment invoice,3991.06,paid
TX007374,P064,2025-01-22,Equipment,Wasatch Equipment,Equipment purchase,3240.67,paid
TX007375,P064,2024-12-19,Equipment,Sunbelt Rentals,Equipment purchase,4977.33,paid
TX007376,P064,2025-03-09,Equipment,Sunbelt Rentals,Equipment progress billing,3981.65,paid
TX007377,P064,2024-11-10,Equipment,Sunbelt Rentals,Equipment invoice,4397.47,paid
TX007378,P064,2024-09-30,Equipment,United Rentals,Equipment invoice,4142.86,paid
TX007379,P064,2024-10-11,Equipment,Sunbelt Rentals,Equipment purchase,1742.14,pending
TX007380,P064,2025-01-23,Equipment,United Rentals,Equipment invoice,2606.28,paid
TX007381,P064,2024-10-15,Equipment,United Rentals,Equipment purchase,4003.82,approved
TX007382,P064,2025-01-08,Equipment,Sunbelt Rentals,Equipment progress billing,2600.15,paid
TX007383,P064,2024-11-11,Equipment,Sunbelt Rentals,Equipment progress billing,3611.68,paid
TX007384,P064,2024-12-27,Equipment,United Rentals,Equipment progress billing,2196.22,paid
TX007385,P064,2025-02-20,Equipment,Sunbelt Rentals,Equipment site expense,5846.26,paid
TX007386,P064,2024-11-30,Equipment,Wasatch Equipment,Equipment purchase,5111.38,paid
TX007387,P064,2025-03-21,Equipment,United Rentals,Equipment progress billing,3674.86,pending
TX007388,P064,2025-01-25,Equipment,Sunbelt Rentals,Equipment site expense,1274.69,approved
TX007389,P064,2025-03-16,Equipment,Sunbelt Rentals,Equipment site expense,4057.4,approved
TX007390,P064,2024-11-22,Equipment,Wasatch Equipment,Equipment purchase,3910.61,paid
TX007391,P064,2024-11-14,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,4354.88,paid
TX007392,P064,2024-09-20,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,2959.41,approved
TX007393,P064,2025-03-06,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,4321.83,paid
TX007394,P064,2024-10-22,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,3092.59,paid
TX007395,P064,2024-10-29,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,2796.38,paid
TX007396,P064,2025-02-01,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2997.67,paid
TX007397,P064,2024-12-05,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,3437.94,paid
TX007398,P064,2024-11-11,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,1862.31,paid
TX007399,P064,2025-02-27,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,965.03,paid
TX007400,P064,2024-11-02,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1421.52,pending
TX007401,P064,2025-02-27,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,2827.41,paid
TX007402,P064,2025-01-16,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,4897.86,pending
TX007403,P064,2025-03-27,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,3416.37,paid
TX007404,P064,2024-11-24,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,2742.82,paid
TX007405,P064,2025-02-02,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,3792.42,paid
TX007406,P064,2024-10-09,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,2868.93,paid
TX007407,P064,2024-12-19,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,2831.5,paid
TX007408,P064,2024-10-14,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,2534.08,paid
TX007409,P064,2025-02-21,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,302.62,paid
TX007410,P064,2024-10-17,General Conditions,SecureSite Fencing,General Conditions purchase,6088.84,paid
TX007411,P064,2025-03-04,General Conditions,SecureSite Fencing,General Conditions purchase,7219.39,paid
TX007412,P064,2024-12-27,General Conditions,SecureSite Fencing,General Conditions purchase,6066.67,paid
TX007413,P064,2024-10-02,General Conditions,Temporary Power Utah,General Conditions purchase,4792.58,paid
TX007414,P064,2024-09-12,General Conditions,SecureSite Fencing,General Conditions site expense,7847.44,pending
TX007415,P064,2024-10-13,General Conditions,SecureSite Fencing,General Conditions site expense,2309.46,paid
TX007416,P064,2025-01-15,General Conditions,Temporary Power Utah,General Conditions progress billing,3476.28,pending
TX007417,P064,2024-12-16,General Conditions,SecureSite Fencing,General Conditions invoice,9412.42,paid
TX007418,P064,2024-09-19,General Conditions,SecureSite Fencing,General Conditions site expense,4050.2,paid
TX007419,P064,2024-09-13,General Conditions,Site Services LLC,General Conditions site expense,7874.7,pending
TX007420,P064,2024-09-20,General Conditions,Site Services LLC,General Conditions invoice,4024.13,paid
TX007421,P064,2024-11-09,General Conditions,Site Services LLC,General Conditions purchase,5200.03,paid
TX007422,P064,2024-09-22,General Conditions,SecureSite Fencing,General Conditions site expense,3957.67,pending
TX007423,P064,2025-03-12,General Conditions,Temporary Power Utah,General Conditions purchase,3788.84,paid
TX007424,P064,2024-11-16,General Conditions,SecureSite Fencing,General Conditions purchase,5252.39,approved
TX007425,P064,2025-02-07,General Conditions,Temporary Power Utah,General Conditions purchase,6456.78,paid
TX007426,P064,2024-12-27,General Conditions,Temporary Power Utah,General Conditions invoice,2712.13,paid
TX007427,P064,2024-11-26,General Conditions,SecureSite Fencing,General Conditions invoice,8934.38,paid
TX007428,P064,2025-02-21,General Conditions,Temporary Power Utah,General Conditions purchase,4943.37,approved
TX007429,P064,2025-01-27,General Conditions,SecureSite Fencing,General Conditions site expense,2360.43,paid
TX007430,P064,2024-12-06,Other,Miscellaneous Vendor,Other site expense,2964.15,paid
TX007431,P064,2024-12-28,Other,Project Reimbursement,Other site expense,1294.53,paid
TX007432,P064,2024-12-30,Other,Project Reimbursement,Other purchase,844.81,pending
TX007433,P064,2024-11-28,Other,Project Reimbursement,Other site expense,1500.32,approved
TX007434,P064,2024-09-24,Other,Project Reimbursement,Other purchase,2662.74,paid
TX007435,P064,2025-02-06,Other,Miscellaneous Vendor,Other progress billing,1101.22,pending
TX007436,P064,2024-10-21,Other,Office Depot,Other site expense,2262.27,paid
TX007437,P064,2025-01-30,Other,Project Reimbursement,Other invoice,1632.26,paid
TX007438,P064,2024-12-31,Other,Miscellaneous Vendor,Other site expense,2756.54,paid
TX007439,P064,2024-12-18,Other,Miscellaneous Vendor,Other site expense,2357.12,pending
TX007440,P064,2024-12-15,Other,Miscellaneous Vendor,Other site expense,590.5,paid
TX007441,P064,2024-11-09,Other,Office Depot,Other invoice,1890.03,paid
TX007442,P064,2025-02-10,Other,Project Reimbursement,Other progress billing,2329.1,paid
TX007443,P064,2024-09-27,Other,Office Depot,Other invoice,1584.37,paid
TX007444,P064,2024-10-17,Other,Office Depot,Other purchase,2717.14,approved
TX007445,P064,2024-09-18,Other,Miscellaneous Vendor,Other purchase,2237.26,paid
TX007446,P064,2024-12-15,Other,Miscellaneous Vendor,Other purchase,1021.68,paid
TX007447,P064,2025-03-30,Other,Project Reimbursement,Other invoice,657.66,paid
TX007448,P064,2024-11-25,Other,Office Depot,Other invoice,1125.32,paid
TX007449,P064,2024-12-09,Other,Office Depot,Other invoice,1821.09,paid
TX007450,P064,2025-01-22,Other,Project Reimbursement,Other purchase,179.96,approved
TX007451,P065,2025-06-05,Materials,Desert Steel & Glass,Materials purchase,13812.88,paid
TX007452,P065,2025-05-11,Materials,Mountain Supply Co.,Materials site expense,11517.48,paid
TX007453,P065,2025-03-23,Materials,Builders FirstSource,Materials site expense,9688.92,paid
TX007454,P065,2025-04-25,Materials,Desert Steel & Glass,Materials site expense,8020.85,paid
TX007455,P065,2025-05-20,Materials,Mountain Supply Co.,Materials invoice,14616.97,paid
TX007456,P065,2025-02-13,Materials,Mountain Supply Co.,Materials site expense,13588.32,approved
